clid	venue	lon	lat	cat	user	checkin
11	CIC Collaborative Innovation Center	-79.9464	40.4439	NA	2	2
11	Office of the Dean	-79.9429	40.4441	NA	1	1
11	Flagstaff Hill	-79.9460	40.4403	NA	1	1
11	Carnegie Mellon University	-79.9434	40.4441	NA	32	54
11	Doherty 2315	-79.9450	40.4422	NA	1	1
12	Mt. Oliver	-79.9877	40.4166	NA	1	1
12	Bottle Knocker Hockey	-79.9897	40.4205	NA	1	7
12	Landis's Domain	-79.9920	40.4184	NA	1	4
12	Hilltop Community Children'a Center	-79.9910	40.4181	NA	1	1
12	Hilltop Chteau	-79.9920	40.4184	NA	1	2
14	The Melting Pot	-80.0041	40.4330	NA	1	1
14	Patrick T. Fagan Overlook	-80.0065	40.4317	NA	1	1
14	Mt Washington Overlook	-80.0068	40.4314	NA	1	1
14	On the T	-80.0062	40.4342	NA	1	1
14	Mount Washington Incline	-80.0051	40.4328	NA	2	2
14	Just Ducky Tours	-80.0048	40.4338	NA	9	9
14	Dirty Harrys	-80.0049	40.4346	NA	1	1
14	Hard Rock Cafe Pittsburgh	-80.0049	40.4340	NA	1	1
14	DiSanto Pizza	-80.0046	40.4332	NA	1	1
14	On A Boat	-80.0057	40.4350	NA	1	1
14	Gandy Dancer Saloon	-80.0037	40.4332	NA	2	2
14	Monongahela Incline	-80.0057	40.4319	NA	11	11
14	Smithfield Street Bridge	-80.0020	40.4351	NA	1	1
14	Gandy Dancer Saloon	-80.0036	40.4334	NA	1	1
14	Buckhead Saloon	-80.0061	40.4343	NA	9	9
14	Monongahela Incline	-80.0051	40.4322	NA	3	3
14	Station Square East Parking Lot	-80.0018	40.4318	NA	3	3
14	Shops at Station Square	-80.0044	40.4331	NA	5	6
14	Joe's Crab Shack	-80.0044	40.4341	NA	1	1
14	PITTSBURGH!!!	-80.0062	40.4355	NA	1	1
14	Smithfield Street Bridge	-80.0021	40.4349	NA	3	4
14	Texas de Brazil	-80.0054	40.4342	NA	1	1
14	Sheraton Pittsburgh Hotel at Station Square	-80.0063	40.4348	NA	1	1
14	Incline Shuttle	-80.0067	40.4315	NA	1	1
14	Kiku	-80.0059	40.4338	NA	2	2
14	Gateway Clipper Fleet	-80.0068	40.4362	NA	4	5
14	Mt Washington Observation Deck	-80.0075	40.4321	NA	1	1
14	Station Square Landing	-80.0047	40.4341	NA	1	1
14	Sesame Inn	-80.0041	40.4330	NA	1	1
14	Grand Concourse	-80.0036	40.4332	NA	1	1
14	Monogahela Incline	-80.0048	40.4343	NA	1	1
14	Mt Washington Observation Deck	-80.0077	40.4322	NA	1	1
14	Dutchess	-80.0075	40.4371	NA	1	1
14	Monongahela Incline. Pittsburgh	-80.0059	40.4313	NA	1	1
14	Grand Concourse	-80.0036	40.4334	NA	2	2
14	The Gateway Clipper "River Boat-ique".	-80.0068	40.4360	NA	1	1
14	Station Square	-80.0051	40.4345	NA	14	14
14	Gateway Clipper Fleet	-80.0068	40.4361	NA	2	2
14	Mt Washington Observation Deck	-80.0065	40.4320	NA	1	1
14	Sheraton Station Square Hotel	-80.0063	40.4350	NA	2	2
14	HOULIHAN'S Station Square	-80.0048	40.4336	NA	1	1
14	Station Square Parking Garage	-80.0082	40.4350	NA	1	1
14	Room 401	-80.0022	40.4352	NA	1	1
14	Port Authority Station Square Station	-80.0032	40.4315	NA	3	7
14	The Crazy Mocha	-80.0047	40.4335	NA	3	3
14	Whim Pgh	-80.0034	40.4323	NA	1	1
14	Italian Restaurant	-80.0043	40.4336	NA	2	3
14	Hard Rock Cafe Pittsburgh	-80.0048	40.4339	NA	30	32
14	Subway	-80.0048	40.4336	NA	1	1
14	Dirty Harry's	-80.0050	40.4339	NA	1	1
14	Duquesne Incline	-80.0043	40.4325	NA	1	1
14	Gateway Clipper Fleet	-80.0072	40.4360	NA	12	12
14	Station Square	-80.0048	40.4338	NA	17	19
14	The Duquesne Incline	-80.0060	40.4314	NA	4	5
14	Bar Louie Station Square	-80.0049	40.4346	NA	1	1
14	Mt. Washington Vista Point	-80.0065	40.4317	NA	1	1
14	Italian Restaurant	-80.0045	40.4334	NA	1	1
14	Sheraton Pittsburgh Hotel at Station Square	-80.0063	40.4349	NA	18	20
14	Patrick Fagan Overlook	-80.0065	40.4316	NA	1	1
14	Monongahela Incline	-80.0042	40.4326	NA	1	2
15	The Point	-80.0122	40.4422	NA	2	2
15	The Pointe	-80.0104	40.4415	NA	1	1
15	Point State Park Fountain	-80.0128	40.4419	NA	12	19
15	Point State Park Fountain	-80.0128	40.4418	NA	14	14
15	The Point State Park	-80.0121	40.4421	NA	2	2
16	City of Pittsburgh	-80.0199	40.4156	NA	1	1
17	Mizu Japanese Restaurant	-80.0653	40.3630	NA	1	1
18	Fallingwater Private Tours	-79.9773	40.4414	NA	1	1
19	Bloomfield Bridge	-79.9534	40.4635	NA	1	1
19	Green Bamboo	-79.9541	40.4668	NA	1	1
19	Sibling Center	-79.9529	40.4663	NA	1	12
19	Constellation Coffee	-79.9558	40.4655	NA	7	8
19	Weatherby walks	-79.9564	40.4666	NA	1	1
19	Tram's Kitchen	-79.9558	40.4655	NA	6	6
19	Roxanne's Take-Out & Catering	-79.9543	40.4649	NA	1	1
19	Children's Hospital of Pittsburgh Speech Department	-79.9526	40.4664	NA	1	23
19	Del's Bar & Ristorante DelPizzo	-79.9520	40.4631	NA	1	1
19	Childrens Hospital Of Pittsburgh Neurology	-79.9528	40.4634	NA	1	1
19	China House	-79.9515	40.4630	NA	1	1
19	Children's Hospital of Pittsburgh of UPMC	-79.9532	40.4663	NA	9	10
19	Children's Hospital of Pittsburgh of UPMC	-79.9532	40.4664	NA	5	11
19	Taste of India	-79.9535	40.4659	NA	1	1
19	The Shop	-79.9534	40.4641	NA	2	2
19	Feng Japanese Steak	-79.9530	40.4642	NA	1	1
19	Howlers Coyote Cafe	-79.9516	40.4631	NA	4	4
19	Shur Save	-79.9524	40.4638	NA	1	1
19	Caffe Mona la bistro	-79.9543	40.4658	NA	1	1
19	Runaway Studio	-79.9534	40.4640	NA	1	1
19	Children's Hospital Pittsburgh Bear Suite	-79.9525	40.4662	NA	1	1
19	C-leveled And Other Companies	-79.9536	40.4635	NA	1	1
19	Children's Hospital of Pittsburgh of UPMC	-79.9530	40.4665	NA	7	19
19	Children's Hospital of Pittsburgh of UPMC Emergency Department	-79.9536	40.4671	NA	3	4
19	Bloomfield Bridge Tavern	-79.9527	40.4634	NA	6	6
19	Caff Mona	-79.9544	40.4658	NA	2	2
19	C-leveled And Other Companies	-79.9535	40.4633	NA	2	2
19	9th Ward	-79.9551	40.4689	NA	1	1
19	Bloomfield Bridge	-79.9507	40.4629	NA	3	3
21	Perrysville Ave	-80.0193	40.4916	NA	1	1
22	House of Tees	-79.9361	40.4539	NA	1	1
22	Le Mardi Gras	-79.9347	40.4513	NA	1	1
22	South Aiken Bar and Grill	-79.9354	40.4506	NA	3	3
22	True Runner	-79.9352	40.4507	NA	3	13
22	Shady Grove	-79.9337	40.4509	NA	10	16
22	athletica	-79.9331	40.4514	NA	3	6
22	Rite Aid	-79.9335	40.4512	NA	1	1
22	Kawaii Gifts	-79.9348	40.4509	NA	2	2
22	Shadyside	-79.9327	40.4537	NA	1	1
22	William Penn Tavern	-79.9338	40.4514	NA	1	2
22	Prantl's Bakery	-79.9328	40.4515	NA	5	5
22	China Palace	-79.9339	40.4511	NA	2	2
22	Athleta	-79.9344	40.4510	NA	2	53
22	Bruegger's Bagel Bakery	-79.9357	40.4507	NA	2	3
22	Francesca's Collections	-79.9346	40.4510	NA	2	2
22	Happy Berry Frozen Yogurt	-79.9328	40.4515	NA	3	6
22	Stack'd	-79.9350	40.4512	NA	16	29
22	^Up- Modern Kitchen	-79.9337	40.4510	NA	1	6
22	X Shadyside	-79.9318	40.4518	NA	2	14
22	Sushi Too	-79.9342	40.4510	NA	2	2
22	The Skin Center Medical Spa	-79.9359	40.4506	NA	1	2
22	space	-79.9322	40.4531	NA	1	1
22	Rite Aid	-79.9335	40.4513	NA	1	11
22	Mardi Gras	-79.9348	40.4512	NA	6	11
22	salud	-79.9349	40.4512	NA	1	13
22	Steel Revolution	-79.9345	40.4511	NA	1	2
22	Jam on Walnut	-79.9337	40.4517	NA	1	1
22	Shadyside Smiles	-79.9348	40.4512	NA	1	3
22	Barre Code	-79.9345	40.4515	NA	1	1
22	Cappy's Cafe	-79.9343	40.4511	NA	5	7
22	A&A Mailing Services	-79.9341	40.4509	NA	1	1
22	I Tea Caf	-79.9343	40.4521	NA	1	1
22	True Runner	-79.9354	40.4508	NA	1	1
22	Eden	-79.9347	40.4511	NA	3	3
22	Yoga Flow	-79.9341	40.4513	NA	5	17
22	Shadyside Inn Suites	-79.9340	40.4487	NA	1	1
22	Signatures Salon	-79.9328	40.4515	NA	1	1
22	Barre Bee Fit	-79.9360	40.4507	NA	4	11
22	Ten Forward	-79.9361	40.4539	NA	1	1
22	Pamela's P&G Diner	-79.9329	40.4516	NA	3	3
22	Shadyside Walnut Street	-79.9337	40.4513	NA	4	9
22	Coffee Tree Roasters	-79.9329	40.4515	NA	5	6
22	Liberty elementary school	-79.9338	40.4533	NA	1	1
22	Athleta	-79.9342	40.4507	NA	1	124
22	Jitters Cafe	-79.9324	40.4518	NA	2	2
22	Yoga Flow	-79.9341	40.4511	NA	1	18
22	Shadyside Market	-79.9348	40.4509	NA	1	2
22	Shadyside	-79.9350	40.4500	NA	2	2
22	Steel Cactus Mexican Restaurante & Cantina	-79.9335	40.4513	NA	16	19
22	The Yard	-79.9341	40.4515	NA	3	3
22	William Penn Tavern	-79.9339	40.4515	NA	6	7
22	Flaherty Fardo Llc	-79.9318	40.4515	NA	1	1
22	Apple Store	-79.9333	40.4510	NA	11	12
22	Shadyside Garage	-79.9340	40.4515	NA	1	22
22	Lizzie & Eddie's Home	-79.9361	40.4539	NA	1	1
22	Jam on Walnut	-79.9338	40.4512	NA	1	1
22	Epicenter	-79.9361	40.4539	NA	1	30
22	tan 360	-79.9356	40.4506	NA	1	1
22	Steel Revolution	-79.9345	40.4513	NA	1	1
22	Starbucks	-79.9349	40.4511	NA	6	148
22	Henne Jewelers	-79.9337	40.4513	NA	2	2
22	Walnut St.	-79.9335	40.4513	NA	1	1
22	Saloon	-79.9340	40.4511	NA	9	9
22	Mercurio's Artisan Gelato and Neapolitan Pizza	-79.9330	40.4515	NA	9	9
23	Observatory Hill	-80.0181	40.4884	NA	1	1
23	Perry High School	-80.0185	40.4892	NA	1	1
24	Carnegie	-80.0850	40.4039	NA	1	1
25	Ardmore Blvd	-79.8618	40.4258	NA	1	2
25	Community Family Practice	-79.8626	40.4269	NA	1	1
26	Kennedy Park	-79.9028	40.4078	NA	1	1
26	Carnegie Library Music Hall of Homestead	-79.9028	40.4070	NA	11	19
26	Carnegie Library Music Hall of Homestead	-79.9026	40.4070	NA	11	19
26	Carnegie Library of Homestead	-79.9031	40.4072	NA	1	1
26	Carnegie Library of Homestead	-79.9032	40.4073	NA	2	7
30	A To Z Highland Park	-79.9156	40.4738	NA	1	1
