venue,lon,lat,checkin_n,user_n,doy_mode,dow_mode,hour_mode,senti_avg
Nancy B's Bakery,-79.9171,40.4029,2,1,226,5,19,0.000
Piacquadio's Restaurant Lounge,-80.0348,40.3689,2,1,137,6,21,0.000
Subway_5,-79.8689,40.3838,2,1,34,2,17,0.000
636 Ray Drive,-80.0919,40.4177,2,1,134,3,12,0.000
Sergio's,-80.0343,40.3952,2,1,210,2,14,0.000
Christopher Columbus Statue,-79.9483,40.4404,2,1,117,0,19,0.000
Turn 9 Westinghouse Fountain,-79.9434,40.4395,2,1,27,1,18,0.000
Mt. Oliver,-79.9877,40.4166,2,1,25,6,18,0.000
College of Fine Arts,-79.9429,40.4415,2,1,138,0,0,0.205
Skibo Coffeehouse,-79.9423,40.4441,2,1,57,3,19,0.000
Polling Location,-80.0058,40.4628,2,2,116,2,2,0.183
ROOT Sports Pittsburgh,-80.0102,40.4462,2,1,203,2,23,0.000
Nine on Nine,-79.9982,40.4439,2,1,60,6,16,0.000
soprano section fifth singer down,-79.9760,40.4470,2,1,45,5,2,0.000
Super Suds Laundromat,-79.9764,40.4301,2,1,29,3,2,0.394
Del's Bar Ristorante DelPizzo,-79.9520,40.4631,2,1,353,5,17,0.000
H&amp;R Block_3,-79.9300,40.4558,2,1,104,1,16,-0.367
Soul food connection,-79.8854,40.4425,2,1,54,0,12,0.000
The Warhol: Store,-80.0021,40.4486,2,1,132,1,13,0.000
Seventh St Bridge,-80.0011,40.4449,2,1,28,2,14,0.000
Marge's Diner,-80.0740,40.4727,2,1,156,4,12,0.000
The Shady Dog,-79.9389,40.4560,2,1,266,3,16,0.000
Liberty elementary school,-79.9338,40.4533,2,1,203,2,23,0.459
UPMC_6,-80.0450,40.4203,2,1,240,5,13,0.000
Mahla Antiques,-79.9864,40.4503,2,1,214,6,18,0.000
Brrat's Deli,-79.8914,40.4236,2,1,233,5,21,0.000
Complete Family Vision Care,-79.9509,40.4501,2,1,188,1,13,0.464
Eco Bistro,-80.0054,40.4509,2,1,156,4,12,0.000
Khalil's II,-79.9480,40.4545,2,1,130,6,18,0.000
Redbox_5,-80.0525,40.4312,2,1,141,3,23,0.000
Scaife Hall_2,-79.9618,40.4427,2,1,93,4,2,0.000
U.S. Bankruptcy Court,-79.9952,40.4414,2,1,265,2,13,0.000
Monongahela Cemetery,-79.8633,40.4123,2,1,79,4,21,0.000
brewing co.,-79.9683,40.4787,2,1,58,4,20,0.000
Pittsburgh Filmmakers_2,-79.9959,40.4439,2,1,75,0,17,0.000
The Grandview Saloon Coal Hill Steakhouse,-80.0185,40.4382,2,2,142,4,0,0.000
Todds Cafe,-79.9757,40.4453,2,1,45,5,2,0.000
CVS_6,-80.0820,40.4099,2,1,73,6,16,0.000
Chan An Restaurant_1,-79.9774,40.4309,2,1,137,6,3,0.000
Davey J's Cafe,-80.0405,40.4244,2,1,97,1,0,0.000
Ms. Jean's Southern Cuisine,-79.8837,40.4432,2,1,54,0,12,0.000
B&amp;K Mechanical Contractors,-79.9285,40.4954,2,1,107,4,17,0.000
La Pad de Young,-80.0255,40.3708,2,1,304,5,2,0.000
B&amp;T Nail Design,-79.9237,40.4607,2,1,88,6,17,0.000
Parlour,-79.9316,40.4949,2,1,107,4,17,0.000
Kennett Square,-79.9611,40.4346,2,2,75,0,0,0.000
Lawrenceville,-79.9615,40.4703,2,1,85,3,1,0.000
Benedum Hall,-79.9586,40.4437,2,1,71,3,17,0.000
5K Start,-80.0088,40.4473,2,1,123,6,11,0.000
Department of Court Records,-79.9966,40.4385,2,1,83,1,0,0.000
Duquesne University Penthouse Assumption Hall,-79.9869,40.4353,2,1,72,4,2,0.000
Speedway,-80.0929,40.4402,2,2,48,1,1,0.000
Familylinks,-79.9227,40.4583,2,1,51,5,21,0.000
Jail Trail,-79.9983,40.4361,2,1,145,0,22,0.000
Fairfax Apartments,-79.9483,40.4467,2,2,33,0,2,0.000
Milestone Tattoo Studio,-80.0344,40.3952,2,1,144,0,15,0.000
Dr. Mary Vogel,-80.0068,40.4421,2,1,48,1,18,0.000
525 William Penn Place,-79.9985,40.4412,2,1,70,2,2,0.000
Port Authority South Hills Junction,-80.0075,40.4207,2,1,241,6,14,0.126
Bridges,-79.9549,40.4458,2,1,28,2,1,0.000
Sorority House,-79.9420,40.4450,2,1,101,5,2,0.000
Allegheny-West,-80.0177,40.4518,2,1,116,0,18,0.000
Pipeline Coaster_3,-79.8901,40.4083,2,1,195,1,0,0.000
CrossFit Shadyside,-79.9365,40.4565,2,1,29,3,12,0.000
Rosslyn Farms Community Pool,-80.0888,40.4194,2,1,134,3,12,0.000
March Of Dimes,-80.0131,40.4468,2,1,116,0,12,0.000
Our Lady of Loreto Roman Catholic Church,-80.0128,40.4037,2,1,341,0,14,0.000
12th and West,-79.9083,40.4049,2,1,67,6,1,0.000
United States Post Office_2,-79.9827,40.3664,2,2,80,2,14,0.272
Cogos,-79.9030,40.3865,2,1,138,0,22,0.000
Feng Japanese Steak,-79.9530,40.4642,2,1,2014,297,5,0.000
Intermedix,-79.9354,40.4580,2,1,216,1,14,0.000
pinbash,-79.9872,40.4271,2,1,333,6,1,0.000
First Niagara Bank_2,-80.0600,40.4646,2,1,35,2,18,0.000
China Palace,-79.9339,40.4511,2,2,125,1,3,0.000
Casa Rasta,-79.9252,40.4601,2,1,42,3,17,0.000
NovaCare Rehabilitation_2,-79.9140,40.4053,2,1,316,1,16,0.000
Commonplace Voluto,-79.9334,40.4646,2,1,148,3,14,0.000
UPMC Pain Medicine Centre Commons,-79.9325,40.4576,2,1,62,1,18,-0.292
Caitlyns Bus Stop,-79.9510,40.5039,2,1,136,5,13,-0.268
Poppy's,-79.9485,40.4613,2,1,123,6,3,0.000
St Paul A.M.E. Church,-79.9954,40.4177,2,1,150,5,16,0.000
Olde Kennywood Railroad,-79.8639,40.3884,2,1,242,6,20,0.000
BP_5,-79.9178,40.4027,2,1,192,5,17,0.000
Shop 'n Save_2,-79.9071,40.3609,2,1,310,4,17,0.286
Home_11,-79.9722,40.4139,2,2,137,0,0,0.000
Nightmare on Hellsworth,-79.9310,40.4560,2,1,298,6,0,0.000
East Campus Garage,-79.9401,40.4438,2,1,33,0,18,0.000
Squirrel Hill South,-79.9230,40.4334,2,2,38,0,5,0.000
GHC 4102,-79.9448,40.4435,2,1,42,2,1,0.000
Wesley Center A.M.E Zion Church,-79.9673,40.4473,2,1,179,0,14,0.000
Jaggerbush,-79.9732,40.4266,2,1,299,0,3,0.000
Ron's Barber,-79.8897,40.4029,2,1,100,4,14,0.000
Forbes Ave and Morewood Ave,-79.9425,40.4444,2,1,182,2,12,0.000
Pittsburgh Center_2,-79.8984,40.4504,2,1,67,0,0,0.244
A'Pizza Badamo,-80.0445,40.3810,2,2,143,2,1,0.000
Yimmy's,-79.9971,40.4425,2,1,188,1,16,0.000
Tavern 1947,-79.9311,40.4558,2,1,80,6,0,0.000
Cafe Fifth Ave,-79.9921,40.4390,2,2,89,0,21,0.000
Stage AE,-80.0126,40.4461,2,2,141,4,19,-0.018
Asia_3,-79.9361,40.4438,2,1,87,5,16,0.000
The Climbing Wall,-79.8956,40.4482,2,1,2014,178,4,0.000
Wood Street Galleries,-79.9996,40.4423,2,2,112,2,1,0.000
Prince of India Restaurant and Tavern,-79.9586,40.4417,2,2,28,3,11,0.000
Kiln-N-Time,-79.9614,40.4647,2,1,283,5,0,0.000
Cochran Infiniti of South Hills,-80.0316,40.3963,2,1,81,6,12,0.000
Beachwood,-79.9273,40.4206,2,1,34,1,2,0.000
Life's Work,-79.9880,40.4381,2,1,51,4,15,0.000
United Steelworkers Building,-80.0047,40.4396,2,1,83,1,12,0.318
Firestone Complete Auto Care,-80.0416,40.4025,2,2,5,1,20,0.274
Print Ship Center_3,-79.9967,40.4440,2,1,132,1,13,0.000
Carlynton High School,-80.0972,40.4253,2,1,158,6,23,0.000
Murray Avenue Bridge,-79.9278,40.4282,2,2,25,5,4,0.000
Three Rivers' Bar,-80.0063,40.4416,2,1,130,6,22,0.000
Print Ship Center_1,-80.0462,40.4186,2,2,76,1,12,0.000
Shur Save,-79.9524,40.4638,2,1,156,5,18,0.348
Spirit,-79.9559,40.4783,2,1,178,6,22,0.254
Szmidt's Old World Deli_1,-79.9939,40.4507,2,2,135,4,0,0.000
Goodship Lollipop Cruise,-80.0121,40.4379,2,1,179,0,15,0.000
The Zenith,-79.9689,40.4267,2,2,47,0,17,0.000
Mellon Green,-79.9956,40.4402,2,1,145,0,22,0.000
Wallace's Tap Room,-79.9246,40.4623,2,1,268,5,22,0.000
Dragon Chinese,-79.9030,40.3868,2,1,137,6,3,0.000
Rivervue workout facility,-80.0055,40.4410,2,1,30,2,14,0.000
Clothes Minded,-79.9485,40.4613,2,1,187,0,17,0.000
Medallion Analytics,-80.0798,40.4370,2,1,239,4,2,0.000
The Pennsylvanian,-79.9925,40.4440,2,1,286,1,17,0.000
Tailgaters Sports Bar Grill,-79.9870,40.4404,2,2,7,3,2,0.000
Market Street Grocery,-80.0023,40.4412,2,1,196,3,12,0.000
Tartine,-80.0330,40.4415,2,1,53,0,13,0.000
Shadyside Medical Building,-79.9409,40.4544,2,2,70,2,17,0.000
Concord Presbyterian Church,-79.9822,40.3951,2,1,196,3,20,0.000
Deutschtown Square,-80.0026,40.4555,2,1,125,1,10,0.000
Lin's Asian Fusion,-79.9767,40.4285,2,2,114,0,17,0.000
Original Matress Factory,-79.9248,40.4157,2,1,80,5,3,0.277
Dippy the Dinosaur,-79.9518,40.4434,2,1,144,6,23,0.000
Pesaro's Pizza,-79.9601,40.4712,2,1,151,6,4,0.000
Parking Red 5A,-80.0082,40.4478,2,1,125,1,21,0.000
Larry's Bar,-79.9747,40.4380,2,1,100,4,3,0.000
Lucca,-79.9486,40.4453,2,1,42,2,1,0.000
Port Authority Service Center,-79.9976,40.4410,2,2,59,2,20,0.157
Pittsburgh JazzLive International,-79.9978,40.4438,2,1,173,0,21,0.000
Schoolhouse Yoga,-79.9813,40.4543,2,1,103,0,15,0.000
The Talent Group,-79.9758,40.4579,2,1,30,4,17,0.318
61b Schoyer Avenue Bus Stop,-79.8906,40.4234,2,1,59,5,17,-0.216
Michelle's Diner,-79.9942,40.4218,2,1,150,5,16,0.000
Oliver Bath House,-79.9887,40.4295,2,1,123,6,4,0.000
sals pizza,-79.9844,40.4288,2,1,331,4,7,0.000
Central Catholic High School,-79.9458,40.4464,2,1,180,0,17,0.000
H&amp;M,-79.9667,40.4274,2,2,158,1,19,0.000
sneaker villa,-79.9204,40.4621,2,1,348,0,18,0.000
Apsara Cafe,-79.9818,40.4288,2,1,74,6,1,0.000
Resnik House,-79.9400,40.4426,2,1,100,4,23,0.000
Vogt True Value Hardware,-79.9846,40.4288,2,1,150,5,18,0.464
Albriaz palace,-79.9740,40.4266,2,1,220,4,4,0.000
Unicorn Castle,-80.0971,40.3959,2,1,196,3,0,0.000
7 Parkway Center,-80.0405,40.4245,2,2,36,1,15,0.000
Social Security Office,-80.0449,40.3813,2,1,72,5,17,0.231
Cyert Hall,-79.9439,40.4443,2,1,136,5,15,0.000
BNY Mellon New Music Stage,-80.0035,40.4460,2,2,325,5,2,0.000
Masjid Mu'min,-79.9112,40.4642,2,1,183,3,0,0.000
Trees Hall Fitness Center,-79.9651,40.4439,2,1,52,3,1,0.220
Cherries Diner,-80.0023,40.4407,2,2,90,1,11,0.000
The Carlton Restaurant,-79.9959,40.4394,2,1,194,1,22,0.000
Jiffy Lube_1,-80.0395,40.4046,2,2,51,4,21,0.000
Lock 2 Al alegheny,-79.9159,40.4879,2,1,142,5,22,0.000
Amazing Yoga,-79.9832,40.4288,2,1,174,2,22,0.388
Courthouse Tavern,-80.0004,40.4400,2,2,179,3,22,0.000
PapaGallo,-80.0953,40.3826,2,1,181,1,14,0.000
Swissvale Farmer's Market,-79.8892,40.4219,2,1,269,6,15,0.000
Toss't,-80.0018,40.4412,2,1,87,1,18,0.000
First Presbyterian of Edgewood,-79.8837,40.4337,2,1,57,3,17,0.000
Supercuts,-79.9781,40.4286,2,2,27,1,0,0.000
Jose Tony's Mexican Food,-80.0459,40.3931,2,2,61,0,0,0.000
BZ Bar Grill,-80.0042,40.4482,2,1,150,5,17,0.234
First commonwealth bank greentree,-80.0508,40.4214,2,1,134,3,13,0.000
Imperial Palace,-79.9810,40.3666,2,1,140,2,16,0.000
Econ-O-Wash,-79.9253,40.4575,2,1,37,4,2,0.000
Koppers Tower,-79.9953,40.4421,2,2,25,2,13,0.000
Great Race 10K Starting Line,-79.9091,40.4372,2,1,270,0,12,0.313
Lami Grubb Architects,-79.8848,40.4334,2,1,57,3,3,0.000
Community Family Practice,-79.8626,40.4269,2,1,73,5,15,0.000
Mandy's Pizza,-79.9229,40.4359,2,2,200,4,16,0.000
Italian Bread Place,-80.0567,40.4263,2,1,147,2,0,0.000
CoGo's_2,-80.0360,40.3975,2,1,124,0,15,0.000
Stretch's,-79.9938,40.4217,2,1,150,5,16,0.000
a pop concert ...? The,-79.9868,40.4492,2,1,170,4,23,0.000
George L Wilson Co.,-80.0012,40.4490,2,1,55,1,15,0.000
8 Allegheny Center,-80.0066,40.4532,2,2,36,3,20,0.000
Owen's Dry Cleaners,-79.9289,40.4527,2,1,224,2,11,0.000
Immaculate Reception Monument,-80.0129,40.4469,2,1,158,6,23,0.000
The Exchange_3,-80.0357,40.3937,2,2,122,2,12,0.000
Sporting Goods_1,-79.8899,40.4072,2,1,90,1,23,0.000
Brew On Broadway,-80.0246,40.4106,2,1,281,3,17,0.000
The Great Race Starting Line,-79.9577,40.4423,2,1,270,0,11,0.406
Edgewood Borough Building,-79.8849,40.4333,2,1,57,3,3,0.000
Bicycle Heaven,-80.0327,40.4582,2,1,144,0,17,0.320
GATF,-79.9473,40.4447,2,1,77,2,22,0.000
Kresge Theatre,-79.9432,40.4415,2,1,141,3,16,0.000
Auto Bathouse,-79.9441,40.4859,2,1,66,5,21,0.000
Fitness Factory,-79.9252,40.4584,2,1,79,5,15,0.259
Innovation Works,-79.9700,40.4346,2,1,44,4,16,0.342
Delta Gamma,-79.9417,40.4447,2,1,42,2,1,0.000
The Map Room Grill and Bar,-79.8936,40.4323,2,1,14,3,6,0.000
parkway,-80.0950,40.4208,2,1,134,3,12,0.000
Bulldog Pub,-79.9267,40.4868,2,1,285,0,3,0.000
Education Management Corporation,-80.0000,40.4422,2,1,37,4,15,0.000
Mitchell's Restaurant,-79.9971,40.4375,2,1,2015,240,5,0.000
Perrino's Pizzeria Market,-80.0233,40.3879,2,2,62,1,18,0.000
Log Jammer,-79.8622,40.3876,2,1,214,6,19,0.000
Gordons,-80.0199,40.3934,2,1,298,0,3,0.000
Pittsburgh Police Academy,-79.9090,40.4715,2,2,94,4,18,0.000
Sporting Goods_2,-79.9111,40.4101,2,1,162,4,14,0.000
Kyklops Tattoo,-79.9750,40.4284,2,1,223,1,22,0.000
Peter's Pub,-79.9572,40.4419,2,1,81,6,19,0.000
Mt Washington Grandview Park,-80.0072,40.4313,2,2,186,0,19,0.000
Flag Plaza and Pittsburgh Scout Center,-79.9905,40.4433,2,2,134,1,15,0.000
BEV Farm,-80.0078,40.3864,2,1,200,6,0,0.000
WORD FM,-80.0406,40.4247,2,2,57,1,16,0.000
Home_2,-79.9361,40.4236,2,1,242,0,2,0.000
Seth's House of Bacon,-79.9361,40.4438,2,1,37,4,21,0.000
squirrel hill farmers market_2,-79.9204,40.4451,2,1,159,0,14,0.000
BoRics Hair Care,-79.9823,40.3670,2,1,57,4,18,0.314
The Thompson Experience,-80.0367,40.3819,2,1,194,1,18,0.000
Bea Taco Town,-79.9969,40.4424,2,2,310,5,16,0.000
The Exchange_1,-79.9813,40.4288,2,2,42,2,21,0.000
David McCullough Bridge,-79.9909,40.4516,2,1,159,0,14,0.000
South 15th Street Steps Bridge,-79.9837,40.4241,2,1,194,1,22,0.000
Patronato Italuil,-80.0042,40.4381,2,1,279,1,15,0.000
Pennzoil,-79.9274,40.4198,2,1,105,2,18,0.000
Margaret Morrison Carnegie Hall,-79.9412,40.4421,2,2,34,1,18,0.000
Racer,-79.8627,40.3872,2,1,191,4,19,0.000
Rohrich Chevrolet,-80.0291,40.3979,2,1,160,1,13,0.000
Mon Aimee Chocolat,-79.9832,40.4518,2,2,53,6,15,0.000
Dr Spatz DMD,-79.9228,40.4337,2,1,142,2,13,0.000
A&amp;A Mailing Services,-79.9341,40.4509,2,1,162,3,15,0.000
Lucky Cup,-80.0344,40.3952,2,1,77,2,23,0.359
Southside Steaks,-79.9776,40.4286,2,2,74,0,2,0.000
Jenco Household,-79.8913,40.3995,2,1,185,5,20,0.000
Quantum Theater,-79.9237,40.4619,2,1,141,3,16,0.000
Braddock's Bar,-80.0026,40.4438,2,2,20,1,2,0.000
Vape Inn On Carson,-79.9704,40.4264,2,2,111,0,19,0.000
The Dream Barbeque,-79.8913,40.4528,2,1,339,5,1,0.222
Stan's Market,-79.9847,40.4508,2,2,43,0,17,0.000
Cestones Pizza,-80.0096,40.4309,2,1,145,1,0,0.000
Information Systems Suite,-79.9463,40.4417,1,1,52,5,13,0.000
Dunkin Donuts,-80.0030,40.4410,1,1,123,6,18,0.000
Walmart_1,-79.8889,40.4882,1,1,196,2,12,0.000
ABC Garden,-79.9928,40.4218,1,1,137,6,3,0.000
Owl's Club,-79.9123,40.4056,1,1,80,5,3,0.000
Caffe Davio,-79.9690,40.4277,1,1,95,6,13,0.000
Games Unlimited,-79.9231,40.4332,1,1,168,2,17,0.000
Verizon Wireless,-79.9583,40.4407,1,1,137,6,19,0.000
Salonika Gyros,-80.0023,40.4431,1,1,297,5,17,0.000
BP_1,-80.0412,40.4031,1,1,25,0,6,0.000
Auto Zone_2,-80.0421,40.3891,1,1,56,3,23,0.000
A Beautiful Day!,-80.0109,40.3844,1,1,140,2,16,0.456
Sally's Beauty Supply,-79.8867,40.4267,1,1,163,4,20,0.388
Enterprise Rent-A-Car_2,-79.9461,40.5068,1,1,62,1,21,0.000
Fineview Park,-80.0056,40.4627,1,1,36,3,23,0.000
River by PNC park,-80.0057,40.4457,1,1,205,4,2,0.000
Arlington Park Ballfield,-79.9746,40.4184,1,1,108,5,0,0.000
Goodwill_4,-79.9257,40.4597,1,1,88,6,16,0.000
Radiant Hall Studios,-79.9603,40.4735,1,1,39,6,16,0.341
South Side Tattoo,-79.9742,40.4284,1,1,53,6,16,0.000
Scott Charter Township,-80.0745,40.3929,1,1,340,6,1,0.000
WIC Office,-79.9995,40.4635,1,1,35,2,15,0.000
Varipoint,-80.0195,40.4521,1,1,90,1,14,0.000
Italian Village Pizza_2,-79.9818,40.3803,1,1,264,1,21,0.000
Old Engineering Hall,-79.9580,40.4448,1,1,226,4,2,0.000
Farmer's Market_2,-80.0026,40.4545,1,1,135,5,22,0.000
Club One Fitness,-79.8872,40.4883,1,1,132,1,15,0.259
Auto Zone_1,-79.8718,40.3687,1,1,98,2,14,0.000
Michaels Pizza Bar and Restaurant,-79.9680,40.4264,1,1,327,0,2,0.000
Joyce Mays Notary Public,-80.0681,40.4733,1,1,156,4,11,0.000
Goodie's House,-80.0367,40.4021,1,1,80,5,23,0.000
Spencer's Down Under,-79.9283,40.3705,1,1,274,3,3,0.000
Adolfo's,-79.9478,40.4610,1,1,158,0,1,0.000
Orbiter,-79.8633,40.3882,1,1,158,0,19,0.000
Storexpress,-79.9735,40.4263,1,1,103,0,21,0.000
Energy Innovation Center,-79.9898,40.4445,1,1,198,5,12,0.439
Ryan's Auto Glass,-79.9144,40.4935,1,1,111,1,12,0.000
Manchester Youth Development Center,-80.0237,40.4556,1,1,70,2,19,0.000
Turn 20,-79.9337,40.4342,1,1,201,0,13,0.000
Riverview soccer field,-80.0214,40.4894,1,1,306,1,0,0.000
Katie's Kandy,-79.9586,40.4408,1,1,135,5,22,0.000
Dead Baby Circle,-79.9958,40.4431,1,1,75,0,18,-0.462
South Central Zone Desk,-79.8970,40.4505,1,1,41,1,12,0.000
China Wok,-79.9889,40.4388,1,1,137,6,3,0.000
Food_1,-79.9503,40.4490,1,1,16,5,18,0.000
Long John Silver's,-80.0922,40.3871,1,1,310,5,21,0.000
la Cappellla,-79.8854,40.4882,1,1,202,2,16,0.000
Bruegger's Bagel Bakery_4,-79.9572,40.4416,1,1,49,2,19,0.000
Goodwill_1,-80.0401,40.4042,1,1,147,2,12,0.000
Three Rivers Nephrology,-79.9894,40.4387,1,1,42,3,13,0.000
Hair-O-Dynamics,-79.9496,40.4435,1,1,283,5,14,0.000
Pgh Asain Center,-79.8846,40.4435,1,1,54,0,12,0.000
Avaya,-80.0413,40.4260,1,1,97,1,21,0.000
H&amp;R Block_1,-79.9656,40.4262,1,1,97,1,20,-0.367
Gymkhana,-79.8959,40.4481,1,1,204,3,3,0.000
Memorial Hall T Station,-80.0150,40.3666,1,1,137,6,1,0.000
Parts_2,-80.0652,40.4946,1,1,23,4,21,0.000
Absolute Ballroom Dance Center of Pittsburgh,-79.9103,40.4577,1,1,141,3,16,0.000
Elm Grove Park,-79.9080,40.4811,1,1,94,5,20,0.000
Shoveling Snow,-80.0055,40.4628,1,1,38,5,23,0.000
west park,-80.0090,40.4552,1,1,142,5,19,0.000
Over looking 279....,-80.0121,40.4946,1,1,218,3,11,0.000
Brookline Pub,-80.0208,40.3940,1,1,91,2,1,0.000
Allegheny Airport,-79.9413,40.4274,1,1,113,3,10,0.000
9th Floor Waiting Room,-79.9986,40.4562,1,1,108,5,23,0.000
Steeltown Entertainment Project,-79.9760,40.4303,1,1,237,2,18,0.286
EDMC CS,-80.0394,40.4244,1,1,134,3,13,0.000
Wilkinsburg High School,-79.8827,40.4415,1,1,91,2,20,0.000
Phillips Recreation Center,-80.0031,40.3839,1,1,324,4,23,0.000
DiSanto Pizza,-80.0046,40.4332,1,1,206,6,22,0.000
I Tea Caf,-79.9343,40.4521,1,1,305,0,1,0.000
County Office Building,-79.9962,40.4382,1,1,66,5,20,0.000
Seasonal Nails,-79.9602,40.4708,1,1,108,5,19,0.000
Flamers Charbroiled Burgers,-80.0029,40.4418,1,1,186,6,17,0.000
CYF-LEXINGTON,-79.9068,40.4513,1,1,47,0,3,0.000
Baierl Student Recreation Center,-79.9621,40.4443,1,1,306,1,22,0.000
Holiday Inn Express Suites Pittsburgh West,-80.0417,40.4246,1,1,306,1,12,0.184
Porter 100,-79.9460,40.4415,1,1,36,3,20,0.000
Mt. Lebanon Municipal Building,-80.0454,40.3798,1,1,182,2,20,0.000
Shaler Township,-79.9636,40.5002,1,1,115,6,0,0.000
CC's Caf,-79.9146,40.4935,1,1,107,4,17,0.000
AlphaLab_1,-79.9235,40.4620,1,1,268,5,16,0.000
Points Of View,-80.0213,40.4392,1,1,87,5,1,0.000
Ross Dress,-79.8859,40.4880,1,1,233,5,23,0.000
Timebomb,-79.9252,40.4588,1,1,15,4,21,0.000
PNC Smithfield,-79.9976,40.4410,1,1,70,2,2,0.000
Fitness With A Twist,-79.9763,40.4292,1,1,15,4,23,0.231
Reserve Township,-79.9933,40.4939,1,1,192,5,21,0.000
Old Shell Gas Station,-79.9459,40.5025,1,1,94,5,20,0.000
Jiffy Lube_2,-79.9053,40.4902,1,1,179,6,19,0.000
Bedrock Cafe,-80.0247,40.4108,1,1,109,6,4,0.000
Moore Park,-80.0139,40.4048,1,1,103,0,19,0.000
Grandview Promenade,-80.0102,40.4330,1,1,145,0,22,0.000
Ten Forward,-79.9361,40.4539,1,1,112,3,2,0.000
Herschel Field,-80.0437,40.4402,1,1,126,2,22,0.000
Aiken Elementary,-80.0431,40.4240,1,1,134,3,13,0.000
Father Center,-80.0584,40.4649,1,1,113,3,15,0.000
AlphaLab_2,-79.9716,40.4283,1,1,37,4,15,0.000
kotchey auto repair,-79.9185,40.4949,1,1,107,4,17,0.000
Progressive Service Center,-79.8723,40.4346,1,1,69,2,13,0.000
Sunoco,-79.9032,40.4895,1,1,109,6,12,0.000
SpringHill Suites_2,-80.0047,40.4484,1,1,97,1,21,0.000
Enterprise Rent-A-Car_1,-80.0190,40.4052,1,1,115,5,18,0.000
Brandon KTs,-79.9073,40.4540,1,1,47,0,13,0.000
Dirty Harry's,-80.0050,40.4339,1,1,50,3,1,-0.367
Mt Lebanon Swimming Pool,-80.0558,40.3735,1,1,190,3,17,0.000
Five Oaks,-80.0367,40.3718,1,1,176,3,2,0.000
East Parking Lot,-79.9886,40.4418,1,1,103,0,21,0.000
Laundry Room Towne Cleaners,-79.8874,40.4278,1,1,224,2,12,0.000
1505 deusy,-80.0753,40.4504,1,1,300,2,1,0.000
Observatory Hill,-80.0181,40.4884,1,1,82,0,0,0.000
Baja Bar And Grill,-79.8732,40.4854,1,1,128,4,23,0.000
Hilltop Community Children'a Center,-79.9910,40.4181,1,1,150,5,16,0.000
Merry Go Round,-79.8641,40.3874,1,1,233,5,17,0.304
Union Project,-79.9263,40.4718,1,1,141,3,16,0.000
Dr Sax,-79.9942,40.4220,1,1,150,5,16,0.000
smile studio dr. Cushman,-79.9622,40.4387,1,1,100,4,3,0.263
Incline Shuttle,-80.0067,40.4315,1,1,153,1,23,0.000
Pennsylvania Wine Cellar,-79.9172,40.4077,1,1,134,3,22,0.000
May Flower,-79.8851,40.4421,1,1,137,6,3,0.000
Luke And Mike's Front Porch,-79.9034,40.4900,1,1,171,5,19,0.000
H's Bar Grill,-79.8647,40.4667,1,1,145,0,4,0.000
Party City,-79.8866,40.4878,1,1,137,6,21,0.351
Zone 1 Police Station,-80.0159,40.4565,1,1,161,2,2,0.000
Istanbul Sofra_2,-79.8723,40.4388,1,1,133,2,22,0.000
A A Nail Salon,-79.8781,40.4415,1,1,91,2,20,0.000
Silver Lake Commons,-79.9037,40.4583,1,1,47,0,13,0.000
Roup Ave.,-79.9351,40.4601,1,1,171,5,3,0.000
Amazing Cafe,-79.9832,40.4287,1,1,180,0,15,0.487
Orphans court,-79.9976,40.4389,1,1,51,4,14,0.000
Fudge Farm,-79.9162,40.4075,1,1,225,4,22,0.000
Petland,-79.9183,40.4591,1,1,157,6,0,0.000
W.J. Beitler,-80.0643,40.4748,1,1,156,4,12,0.000
Mama Lena's Pizza House,-80.0618,40.4725,1,1,156,4,12,0.000
Stuck,-79.9557,40.4265,1,1,157,5,21,-0.250
The Verve 360 Wellness,-80.0023,40.4429,1,1,306,1,21,0.266
Uptown Coffee,-80.0450,40.3795,1,1,11,0,2,0.000
Monongahela River,-80.0010,40.4360,1,1,117,0,17,0.000
Edgewood Beer Tobacco,-79.8872,40.4280,1,1,143,5,20,0.000
UPMC Presby Helipad,-79.9605,40.4415,1,1,120,4,18,0.000
Cyert 100,-79.9430,40.4445,1,1,42,2,1,0.000
Pittsburgh Chest Physicians,-79.9867,40.4364,1,1,308,2,1,0.000
H&amp;R Block_2,-79.8716,40.3619,1,1,48,1,12,-0.326
Dormont Pool,-80.0453,40.3970,1,1,226,5,17,0.000
Thai Cottage,-79.8938,40.4325,1,1,185,5,15,0.000
Karworski Tavern,-79.9717,40.4264,1,1,327,0,3,0.000
Shop 412,-79.9657,40.4282,1,1,22,4,18,0.000
P&amp;G's Pamela's Diner,-79.9230,40.4376,1,1,160,2,12,0.000
Grapperia,-79.9646,40.4672,1,1,136,6,2,0.000
Medpro Medical Testing Center,-79.9282,40.4199,1,1,80,5,3,0.000
Slater Funeral Home,-79.9828,40.3643,1,1,256,0,18,-0.238
Bohanon Dometakis Casa,-79.9808,40.4275,1,1,285,0,22,0.000
Friendship_3,-79.9339,40.4613,1,1,118,1,4,0.420
Who New Retro Mod Decor,-79.9548,40.4798,1,1,172,6,20,0.000
Boondas Hometown Pizza,-79.8725,40.3681,1,1,98,2,14,0.000
Murray To Beechwood Stairs Of Doom,-79.9287,40.4261,1,1,34,1,2,-0.231
