venue	lon	lat	senti	txt
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - (Pittsburgh, PA)
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - for Bugs Bunny at the Symphony II and Pittsburgh Symphony Orchestra (Pittsburgh, PA)
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - (Pittsburgh, PA) w/ 2 others
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - for Bugs Bunny at the Symphony II and Pittsburgh Symphony Orchestra (Pittsburgh, PA)
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - for Pittsburgh Symphony Orchestra, Manfred Honeck, Mendelssohn Choir of Pittsburgh
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - for Pittsburgh Symphony Orchestra, Manfred Honeck, Mendelssohn Choir of Pittsburgh
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - (Pittsburgh, PA)
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - for the Music of John Williams and Pittsburgh Symphony Orchestra (Pittsburgh, PA)
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - for the Music of John Williams and Pittsburgh Symphony Orchestra (Pittsburgh, PA)
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - in Pittsburgh, PA
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - in Pittsburgh, PA
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - in Pittsburgh, PA
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - in Pittsburgh, PA
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - in Pittsburgh, PA
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - in Pittsburgh, PA
Heinz Hall	-80.0016	40.4427	0.000	I'm at Heinz Hall - in Pittsburgh, PA
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - in Pittsburgh, PA
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - in Pittsburgh, PA
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - in Pittsburgh, PA
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - in Pittsburgh, PA
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - in Pittsburgh, PA w/ 3 others
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - in Pittsburgh, PA
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - in Pittsburgh, PA
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - (Pittsburgh, PA)
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - (Pittsburgh, PA) w/ 2 others
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - (Pittsburgh, PA)
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - (Pittsburgh, PA)
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - (Pittsburgh, PA) w/ 5 others
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - (Pittsburgh, PA)
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - (Pittsburgh, PA) w/ 2 others
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - (Pittsburgh, PA) w/ 2 others
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - (Pittsburgh, PA) w/ 2 others
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - in Pittsburgh, PA w/ 3 others
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - in Pittsburgh, PA
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - in Pittsburgh, PA
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - (Pittsburgh, PA)
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - (Pittsburgh, PA) w/ 2 others
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - (Pittsburgh, PA)
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - (Pittsburgh, PA)
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - (Pittsburgh, PA) w/ 5 others
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - (Pittsburgh, PA)
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - (Pittsburgh, PA) w/ 2 others
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - (Pittsburgh, PA) w/ 2 others
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - (Pittsburgh, PA) w/ 2 others
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - in Pittsburgh, PA
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - in Pittsburgh, PA
Butcher and the Rye	-80.0020	40.4423	0.000	I'm at Butcher and the Rye - in Pittsburgh, PA
Butcher and the Rye	-80.0020	40.4423	0.365	I'm at Butcher and the Rye (212 6th St, between Penn &amp; Liberty, Pittsburgh) &lt;- good bourbon bar, thanks !!
Butcher and the Rye	-80.0020	40.4423	0.365	I'm at Butcher and the Rye (212 6th St, between Penn &amp; Liberty, Pittsburgh) &lt;- good bourbon bar, thanks !!
Port Authority First Avenue Station	-79.9967	40.4355	0.140	I'm at Port Authority First Avenue Station - (Pittsburgh, PA)
Port Authority First Avenue Station	-79.9967	40.4355	0.140	I'm at Port Authority First Avenue Station - (Pittsburgh, PA)
Port Authority First Avenue Station	-79.9967	40.4355	0.140	I'm at Port Authority First Avenue Station - (Pittsburgh, PA)
Port Authority First Avenue Station	-79.9967	40.4355	0.140	I'm at Port Authority First Avenue Station - (Pittsburgh, PA)
Port Authority First Avenue Station	-79.9967	40.4355	0.140	I'm at Port Authority First Avenue Station - (Pittsburgh, PA)
Port Authority First Avenue Station	-79.9967	40.4355	0.140	I'm at Port Authority First Avenue Station - (Pittsburgh, PA)
Port Authority First Avenue Station	-79.9967	40.4355	0.140	I'm at Port Authority First Avenue Station - (Pittsburgh, PA)
Port Authority First Avenue Station	-79.9967	40.4355	0.140	I'm at Port Authority First Avenue Station - (Pittsburgh, PA)
Port Authority First Avenue Station	-79.9967	40.4355	0.140	I'm at Port Authority First Avenue Station - (Pittsburgh, PA)
Port Authority First Avenue Station	-79.9967	40.4355	0.140	I'm at Port Authority First Avenue Station - (Pittsburgh, PA)
Port Authority First Avenue Station	-79.9967	40.4355	0.126	I'm at Port Authority First Avenue Station - in Pittsburgh, PA
Port Authority First Avenue Station	-79.9967	40.4355	0.126	I'm at Port Authority First Avenue Station - in Pittsburgh, PA
Port Authority First Avenue Station	-79.9967	40.4355	0.126	I'm at Port Authority First Avenue Station - in Pittsburgh, PA
Port Authority First Avenue Station	-79.9967	40.4355	0.126	I'm at Port Authority First Avenue Station - in Pittsburgh, PA
Port Authority First Avenue Station	-79.9967	40.4355	0.126	I'm at Port Authority First Avenue Station - in Pittsburgh, PA
Port Authority First Avenue Station	-79.9967	40.4355	0.126	I'm at Port Authority First Avenue Station - in Pittsburgh, PA
Port Authority First Avenue Station	-79.9967	40.4355	0.126	I'm at Port Authority First Avenue Station - in Pittsburgh, PA
Port Authority First Avenue Station	-79.9967	40.4355	0.140	I'm at Port Authority First Avenue Station - (Pittsburgh, PA)
Port Authority First Avenue Station	-79.9967	40.4355	0.140	I'm at Port Authority First Avenue Station - (Pittsburgh, PA)
Port Authority First Avenue Station	-79.9967	40.4355	0.140	I'm at Port Authority First Avenue Station - (Pittsburgh, PA)
Port Authority First Avenue Station	-79.9967	40.4355	0.140	I'm at Port Authority First Avenue Station - (Pittsburgh, PA)
Port Authority First Avenue Station	-79.9967	40.4355	0.140	I'm at Port Authority First Avenue Station - (Pittsburgh, PA)
Port Authority First Avenue Station	-79.9967	40.4355	0.140	I'm at Port Authority First Avenue Station - (Pittsburgh, PA)
Port Authority First Avenue Station	-79.9967	40.4355	0.140	I'm at Port Authority First Avenue Station - (Pittsburgh, PA)
Port Authority First Avenue Station	-79.9967	40.4355	0.140	I'm at Port Authority First Avenue Station - (Pittsburgh, PA)
Port Authority First Avenue Station	-79.9967	40.4355	0.140	I'm at Port Authority First Avenue Station - (Pittsburgh, PA)
Port Authority First Avenue Station	-79.9967	40.4355	0.140	I'm at Port Authority First Avenue Station - (Pittsburgh, PA)
Port Authority First Avenue Station	-79.9967	40.4355	0.126	I'm at Port Authority First Avenue Station - in Pittsburgh, PA
True Runner	-79.9352	40.4507	0.318	I'm at True Runner in Pittsburgh, PA
True Runner	-79.9352	40.4507	0.318	I'm at True Runner in Pittsburgh, PA
True Runner	-79.9352	40.4507	0.318	I'm at True Runner in Pittsburgh, PA
True Runner	-79.9352	40.4507	0.318	I'm at True Runner in Pittsburgh, PA
True Runner	-79.9352	40.4507	0.318	I'm at True Runner in Pittsburgh, PA
True Runner	-79.9352	40.4507	0.318	I'm at True Runner in Pittsburgh, PA
True Runner	-79.9352	40.4507	0.318	I'm at True Runner in Pittsburgh, PA
True Runner	-79.9352	40.4507	0.318	I'm at True Runner in Pittsburgh, PA
True Runner	-79.9352	40.4507	0.359	I'm at True Runner - (Pittsburgh, PA)
True Runner	-79.9352	40.4507	0.359	I'm at True Runner - (Pittsburgh, PA)
True Runner	-79.9352	40.4507	0.359	I'm at True Runner - (Pittsburgh, PA)
True Runner	-79.9352	40.4507	0.359	I'm at True Runner - (Pittsburgh, PA)
True Runner	-79.9352	40.4507	0.359	I'm at True Runner - (Pittsburgh, PA)
True Runner	-79.9352	40.4507	0.359	I'm at True Runner - (Pittsburgh, PA)
True Runner	-79.9352	40.4507	0.359	I'm at True Runner (Pittsburgh, PA)
True Runner	-79.9352	40.4507	0.359	I'm at True Runner - (Pittsburgh, PA)
True Runner	-79.9352	40.4507	0.359	I'm at True Runner - (Pittsburgh, PA)
True Runner	-79.9352	40.4507	0.359	I'm at True Runner - (Pittsburgh, PA)
True Runner	-79.9352	40.4507	0.359	I'm at True Runner - (Pittsburgh, PA)
True Runner	-79.9352	40.4507	0.359	I'm at True Runner (Pittsburgh, PA)
True Runner	-79.9352	40.4507	0.359	I'm at True Runner - (Pittsburgh, PA)
True Runner	-79.9352	40.4507	0.359	I'm at True Runner - (Pittsburgh, PA)
True Runner	-79.9352	40.4507	0.359	I'm at True Runner - (Pittsburgh, PA)
True Runner	-79.9352	40.4507	0.359	I'm at True Runner - (Pittsburgh, PA)
True Runner	-79.9352	40.4507	0.359	I'm at True Runner - (Pittsburgh, PA)
True Runner	-79.9352	40.4507	0.359	I'm at True Runner - (Pittsburgh, PA)
True Runner	-79.9352	40.4507	0.359	I'm at True Runner - (Pittsburgh, PA)
True Runner	-79.9352	40.4507	0.359	I'm at True Runner - (Pittsburgh, PA)
VIP Styles	-79.9993	40.4392	0.402	I'm at VIP Styles in Pittsburgh, PA
VIP Styles	-79.9993	40.4392	0.402	I'm at VIP Styles in Pittsburgh, PA
VIP Styles	-79.9993	40.4392	0.402	I'm at VIP Styles in Pittsburgh, PA
VIP Styles	-79.9993	40.4392	0.446	I'm at VIP Styles (Pittsburgh, PA)
VIP Styles	-79.9993	40.4392	0.446	I'm at VIP Styles (Pittsburgh, PA)
VIP Styles	-79.9993	40.4392	0.402	I'm at VIP Styles in Pittsburgh, PA
VIP Styles	-79.9993	40.4392	0.402	I'm at VIP Styles in Pittsburgh, PA
VIP Styles	-79.9993	40.4392	0.402	I'm at VIP Styles in Pittsburgh, PA
VIP Styles	-79.9993	40.4392	0.402	I'm at VIP Styles in Pittsburgh, PA
VIP Styles	-79.9993	40.4392	0.402	I'm at VIP Styles in Pittsburgh, PA
VIP Styles	-79.9993	40.4392	0.402	I'm at VIP Styles in Pittsburgh, PA
VIP Styles	-79.9993	40.4392	0.446	I'm at VIP Styles (Pittsburgh, PA)
VIP Styles	-79.9993	40.4392	0.446	I'm at VIP Styles (Pittsburgh, PA)
VIP Styles	-79.9993	40.4392	0.446	I'm at VIP Styles (Pittsburgh, PA)
VIP Styles	-79.9993	40.4392	0.446	I'm at VIP Styles (Pittsburgh, PA)
VIP Styles	-79.9993	40.4392	0.402	I'm at VIP Styles in Pittsburgh, PA
VIP Styles	-79.9993	40.4392	0.402	I'm at VIP Styles in Pittsburgh, PA
VIP Styles	-79.9993	40.4392	0.446	I'm at VIP Styles (Pittsburgh, PA)
VIP Styles	-79.9993	40.4392	0.402	I'm at VIP Styles in Pittsburgh, PA
VIP Styles	-79.9993	40.4392	0.402	I'm at VIP Styles in Pittsburgh, PA
VIP Styles	-79.9993	40.4392	0.402	I'm at VIP Styles in Pittsburgh, PA
VIP Styles	-79.9993	40.4392	0.402	I'm at VIP Styles in Pittsburgh, PA
VIP Styles	-79.9993	40.4392	0.402	I'm at VIP Styles in Pittsburgh, PA
VIP Styles	-79.9993	40.4392	0.402	I'm at VIP Styles in Pittsburgh, PA
VIP Styles	-79.9993	40.4392	0.402	I'm at VIP Styles in Pittsburgh, PA
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Pretty Kitty	-79.8955	40.4088	0.390	I'm at Pretty Kitty (Homestead, PA)
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Erin's fine foods Deli	-80.0002	40.4417	0.184	I'm at Erin's fine foods Deli in Pittsburgh, PA
Three Rivers Arts Festival	-80.0019	40.4381	0.225	I'm at Three Rivers Arts Festival (Pittsburgh, PA, US, PA) w/ 8 others
Three Rivers Arts Festival	-80.0019	40.4381	0.225	I'm at Three Rivers Arts Festival (Pittsburgh, PA, US, PA) w/ 7 others
Three Rivers Arts Festival	-80.0019	40.4381	0.225	I'm at Three Rivers Arts Festival (Pittsburgh, PA, US, PA) w/ 7 others
Three Rivers Arts Festival	-80.0019	40.4381	0.211	I'm at Three Rivers Arts Festival (Pittsburgh, PA, US, PA) w/ 15 others
Three Rivers Arts Festival	-80.0019	40.4381	0.211	I'm at Three Rivers Arts Festival (Pittsburgh, PA, US, PA) w/ 14 others
Three Rivers Arts Festival	-80.0019	40.4381	0.242	I'm at Three Rivers Arts Festival in Pittsburgh, PA, US, PA
Three Rivers Arts Festival	-80.0019	40.4381	0.242	I'm at Three Rivers Arts Festival in Pittsburgh, PA, US, PA
Three Rivers Arts Festival	-80.0019	40.4381	0.242	I'm at Three Rivers Arts Festival in Pittsburgh, PA, US, PA
Three Rivers Arts Festival	-80.0019	40.4381	0.242	I'm at Three Rivers Arts Festival in Pittsburgh, PA, US, PA
Three Rivers Arts Festival	-80.0019	40.4381	0.242	I'm at Three Rivers Arts Festival in Pittsburgh, PA, US, PA
Three Rivers Arts Festival	-80.0019	40.4381	0.242	I'm at Three Rivers Arts Festival in Pittsburgh, PA, US, PA
Three Rivers Arts Festival	-80.0019	40.4381	0.242	I'm at Three Rivers Arts Festival in Pittsburgh, PA, US, PA
Three Rivers Arts Festival	-80.0019	40.4381	0.242	I'm at Three Rivers Arts Festival in Pittsburgh, PA, US, PA
Three Rivers Arts Festival	-80.0019	40.4381	0.242	I'm at Three Rivers Arts Festival in Pittsburgh, PA, US, PA
Three Rivers Arts Festival	-80.0019	40.4381	0.225	I'm at Three Rivers Arts Festival (Pittsburgh, PA, US, PA) w/ 6 others
Three Rivers Arts Festival	-80.0019	40.4381	0.242	I'm at Three Rivers Arts Festival in Pittsburgh, PA, US, PA
Three Rivers Arts Festival	-80.0019	40.4381	0.225	I'm at Three Rivers Arts Festival (Pittsburgh, PA, US, PA) w/ 6 others
Three Rivers Arts Festival	-80.0019	40.4381	0.242	I'm at Three Rivers Arts Festival in Pittsburgh, PA, US, PA
Three Rivers Arts Festival	-80.0019	40.4381	0.348	I'm at Three Rivers Arts Festival w/
Three Rivers Arts Festival	-80.0019	40.4381	0.348	I'm at Three Rivers Arts Festival w/
Three Rivers Arts Festival	-80.0019	40.4381	0.348	I'm at Three Rivers Arts Festival w/
Three Rivers Arts Festival	-80.0019	40.4381	0.242	I'm at Three Rivers Arts Festival in Pittsburgh, PA, US, PA
Cattivo	-79.9616	40.4725	0.000	I'm at Cattivo in Pittsburgh, PA
Cattivo	-79.9616	40.4725	0.000	I'm at Cattivo in Pittsburgh, PA
Cattivo	-79.9616	40.4725	0.000	I'm at Cattivo (Pittsburgh, PA)
Cattivo	-79.9616	40.4725	0.000	I'm at Cattivo (Pittsburgh, PA)
Cattivo	-79.9616	40.4725	0.000	I'm at Cattivo (Pittsburgh, PA) w/ 2 others
Cattivo	-79.9616	40.4725	0.000	I'm at Cattivo (Pittsburgh, PA)
Cattivo	-79.9616	40.4725	0.000	I'm at Cattivo (Pittsburgh, PA)
Cattivo	-79.9616	40.4725	0.000	I'm at Cattivo (Pittsburgh, PA) w/ 2 others
Cattivo	-79.9616	40.4725	0.000	I'm at Cattivo (Pittsburgh, PA)
Cattivo	-79.9616	40.4725	0.116	I'm at Cattivo for Iron Chic, Worlds Scariest Police Chases, Remainders (The Pittsburgh Band) and DIVORCE. (US)
Cattivo	-79.9616	40.4725	0.116	I'm at Cattivo for Iron Chic, Worlds Scariest Police Chases, Remainders (The Pittsburgh Band) and DIVORCE. (US)
Cattivo	-79.9616	40.4725	0.000	I'm at Cattivo (Pittsburgh, PA)
Cattivo	-79.9616	40.4725	0.000	I'm at Cattivo (Pittsburgh, PA) w/ 2 others
Cattivo	-79.9616	40.4725	0.000	I'm at Cattivo (Pittsburgh, PA)
Cattivo	-79.9616	40.4725	0.000	I'm at Cattivo in Pittsburgh, PA
Cattivo	-79.9616	40.4725	0.116	I'm at Cattivo for Iron Chic, Worlds Scariest Police Chases, Remainders (The Pittsburgh Band) and DIVORCE. (US)
Cattivo	-79.9616	40.4725	0.000	I'm at Cattivo (Pittsburgh, PA)
Cattivo	-79.9616	40.4725	0.000	I'm at Cattivo (Pittsburgh, PA) w/ 2 others
Cattivo	-79.9616	40.4725	0.000	I'm at Cattivo (Pittsburgh, PA)
Cattivo	-79.9616	40.4725	0.000	I'm at Cattivo (Pittsburgh, PA)
Cattivo	-79.9616	40.4725	0.000	I'm at Cattivo (Pittsburgh, PA) w/ 2 others
Cattivo	-79.9616	40.4725	0.000	I'm at Cattivo (Pittsburgh, PA)
Port Authority Wood Street Station	-79.9996	40.4422	0.140	I'm at Port Authority Wood Street Station - (Pittsburgh, PA)
Port Authority Wood Street Station	-79.9996	40.4422	0.140	I'm at Port Authority Wood Street Station - (Pittsburgh, PA)
Port Authority Wood Street Station	-79.9996	40.4422	0.140	I'm at Port Authority Wood Street Station - (Pittsburgh, PA)
Port Authority Wood Street Station	-79.9996	40.4422	0.140	I'm at Port Authority Wood Street Station - (Pittsburgh, PA)
Port Authority Wood Street Station	-79.9996	40.4422	0.140	I'm at Port Authority Wood Street Station - (Pittsburgh, PA)
Port Authority Wood Street Station	-79.9996	40.4422	0.140	I'm at Port Authority Wood Street Station - (Pittsburgh, PA)
Port Authority Wood Street Station	-79.9996	40.4422	0.140	I'm at Port Authority Wood Street Station - (Pittsburgh, PA)
Port Authority Wood Street Station	-79.9996	40.4422	0.140	I'm at Port Authority Wood Street Station - (Pittsburgh, PA)
Port Authority Wood Street Station	-79.9996	40.4422	0.140	I'm at Port Authority Wood Street Station - (Pittsburgh, PA)
Port Authority Wood Street Station	-79.9996	40.4422	0.140	I'm at Port Authority Wood Street Station - (Pittsburgh, PA)
Port Authority Wood Street Station	-79.9996	40.4422	0.140	I'm at Port Authority Wood Street Station - (Pittsburgh, PA)
