venue	txt	lon	lat	user	year	doy	dow	hour	senti_val
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	70	2	2	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	71	3	3	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	72	4	2	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	73	5	2	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	74	6	2	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	77	2	2	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	78	3	2	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	83	1	3	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	84	2	2	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	86	4	3	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	88	6	6	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	89	0	3	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	91	2	2	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	93	4	3	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	94	5	1	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	95	6	3	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	96	0	3	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	98	2	2	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	99	3	5	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	101	5	1	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	104	1	2	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	105	2	2	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	106	3	0	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
A To Z Highand Park	-79.9249	40.4730	AtoZcomm	2014	108	5	0	0.000	I'm at A To Z Highand Park (Pittsburgh, PA)
WORD FM	-80.0406	40.4247	John_Ondo	2015	57	4	16	0.000	I'm at WORD FM
WORD FM	-80.0406	40.4247	IPhillyBoy2011	2014	97	1	21	0.000	I'm at WORD FM
Cuzamil Restaurante Mexicano	-79.9228	40.4335	MiShellMaRi	2014	61	0	2	0.000	I'm at Cuzamil Restaurante Mexicano (Pittsburgh, PA)
Cuzamil Restaurante Mexicano	-79.9228	40.4335	kar2905	2014	138	0	1	0.000	I'm at Cuzamil Restaurante Mexicano (Pittsburgh, PA)
Redbeard's on Sixth	-80.0023	40.4429	lostmethod1	2015	298	0	20	0.000	I'm at Redbeard's on Sixth - in Pittsburgh, PA
Redbeard's on Sixth	-80.0023	40.4429	meetjenn	2015	188	2	21	0.000	I'm at Redbeard's on Sixth - in Pittsburgh, PA
Redbeard's on Sixth	-80.0023	40.4429	jenherczeg	2014	290	5	2	0.000	I'm at Redbeard's on Sixth - in Pittsburgh, PA
Redbeard's on Sixth	-80.0023	40.4429	philsy28	2014	72	4	20	0.000	I'm at Redbeard's on Sixth - (Pittsburgh, PA)
Redbeard's on Sixth	-80.0023	40.4429	philsy28	2014	155	3	20	0.000	I'm at Redbeard's on Sixth - (Pittsburgh, PA)
Redbeard's on Sixth	-80.0023	40.4429	AbbyDinges	2014	93	4	3	0.000	I'm at Redbeard's on Sixth - (Pittsburgh, PA)
Redbeard's on Sixth	-80.0023	40.4429	meetjenn	2015	185	6	0	0.000	I'm at Redbeard's on Sixth - in Pittsburgh, PA
Redbeard's on Sixth	-80.0023	40.4429	meetjenn	2015	185	6	0	0.000	I'm at Redbeard's on Sixth - in Pittsburgh, PA
Redbeard's on Sixth	-80.0023	40.4429	meetjenn	2015	185	6	0	0.000	I'm at Redbeard's on Sixth - in Pittsburgh, PA
Redbeard's on Sixth	-80.0023	40.4429	PersephoniA	2015	235	0	0	0.000	I'm at Redbeard's on Sixth - in Pittsburgh, PA
Redbeard's on Sixth	-80.0023	40.4429	acetwo2k5	2015	298	0	20	0.000	I'm at Redbeard's on Sixth - in Pittsburgh, PA w/
Lili Coffee Shop	-79.9658	40.4575	hamdanksa	2014	330	3	18	0.000	I'm at Lili Coffee Shop in pittsburgh, PA
Lili Coffee Shop	-79.9658	40.4575	ZyanLuxe	2014	93	4	22	0.000	I'm at Lili Coffee Shop (pittsburgh, PA)
Lili Coffee Shop	-79.9658	40.4575	hamdanksa	2014	330	3	18	0.000	I'm at Lili Coffee Shop in pittsburgh, PA
Lili Coffee Shop	-79.9658	40.4575	ZyanLuxe	2014	93	4	22	0.000	I'm at Lili Coffee Shop (pittsburgh, PA)
Lili Coffee Shop	-79.9658	40.4575	hamdanksa	2014	330	3	18	0.000	I'm at Lili Coffee Shop in pittsburgh, PA
Lili Coffee Shop	-79.9658	40.4575	ZyanLuxe	2014	93	4	22	0.000	I'm at Lili Coffee Shop (pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	70	2	20	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	37	4	21	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	44	4	21	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	49	2	21	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	91	2	20	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	51	4	21	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	86	4	20	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	93	4	20	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	98	2	20	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	100	4	20	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	51	4	21	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	86	4	20	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	93	4	20	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	98	2	20	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	100	4	20	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	35	2	21	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	70	2	20	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	37	4	21	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	44	4	21	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	49	2	21	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	91	2	20	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	23	4	21	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	42	2	20	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Duquesne University- Mellon Hall	-79.9911	40.4357	kristianaaaaaa_	2014	112	2	20	0.000	I'm at Duquesne University- Mellon Hall (Pittsburgh, PA)
Alcoa Pittsburgh Federal Credit Union	-80.0033	40.4483	CreditUnionLand	2015	202	2	16	0.224	I'm at Alcoa Pittsburgh Federal Credit Union in Pittsburgh, PA
Family Links	-79.8653	40.4321	snark_princess	2015	48	2	18	0.000	I'm at Family Links in Forest Hills, PA
Family Links	-79.8653	40.4321	snark_princess	2015	50	4	14	0.000	I'm at Family Links in Forest Hills, PA
Eastern Area Wilkinsburg Station	-79.8734	40.4446	jkrah	2014	143	5	21	0.000	I'm at Eastern Area Wilkinsburg Station (Wilkinsburg, PA)
Eastern Area Wilkinsburg Station	-79.8734	40.4446	Engine195truck	2014	39	6	4	0.000	I'm at Eastern Area Wilkinsburg Station (Wilkinsburg, PA)
Eastern Area Wilkinsburg Station	-79.8734	40.4446	Engine195truck	2014	39	6	4	0.000	I'm at Eastern Area Wilkinsburg Station (Wilkinsburg, PA)
Eastern Area Wilkinsburg Station	-79.8734	40.4446	Engine195truck	2014	39	6	4	0.000	I'm at Eastern Area Wilkinsburg Station (Wilkinsburg, PA)
Eastern Area Wilkinsburg Station	-79.8734	40.4446	jkrah	2014	143	5	21	0.000	I'm at Eastern Area Wilkinsburg Station (Wilkinsburg, PA)
David L. Lawrence Convention Center Water Pathway	-79.9956	40.4444	Fenrari	2015	193	0	19	0.000	I'm at David L. Lawrence Convention Center Water Pathway in Pittsburgh, PA
David L. Lawrence Convention Center Water Pathway	-79.9956	40.4444	Fenrari	2015	193	0	19	0.000	I'm at David L. Lawrence Convention Center Water Pathway in Pittsburgh, PA
David L. Lawrence Convention Center Water Pathway	-79.9956	40.4444	Fenrari	2015	193	0	19	0.000	I'm at David L. Lawrence Convention Center Water Pathway in Pittsburgh, PA
Dukes Pub and Pizza	-80.0369	40.3764	denny86	2015	55	2	23	0.000	I'm at Dukes Pub and Pizza in Pittsburgh, PA
Dukes Pub and Pizza	-80.0369	40.3764	denny86	2014	32	6	1	0.000	I'm at Dukes Pub and Pizza (Pittsburgh, PA)
Dukes Pub and Pizza	-80.0369	40.3764	denny86	2014	60	6	0	0.000	I'm at Dukes Pub and Pizza (Pittsburgh, PA)
Dukes Pub and Pizza	-80.0369	40.3764	kirbypuckett	2015	87	6	23	0.000	I'm at Dukes Pub and Pizza in Pittsburgh, PA
Dukes Pub and Pizza	-80.0369	40.3764	kirbypuckett	2015	87	6	23	0.000	I'm at Dukes Pub and Pizza in Pittsburgh, PA
Dukes Pub and Pizza	-80.0369	40.3764	kirbypuckett	2015	87	6	23	0.000	I'm at Dukes Pub and Pizza in Pittsburgh, PA
Dead Baby Circle	-79.9958	40.4431	sethhoova	2014	75	0	18	-0.462	I'm at Dead Baby Circle w/
Allegheny General Hospital	-80.0033	40.4571	brews_tavern	2015	66	6	18	0.000	I'm at Allegheny General Hospital in Pittsburgh, PA
Allegheny General Hospital	-80.0033	40.4571	71dazejay66	2014	36	3	15	0.000	I'm at Allegheny General Hospital (Pittsburgh, PA)
Allegheny General Hospital	-80.0033	40.4571	nous211	2014	62	1	19	0.000	I'm at Allegheny General Hospital (Pittsburgh, PA)
Allegheny General Hospital	-80.0033	40.4571	Nikki14ek	2014	66	5	16	0.000	I'm at Allegheny General Hospital (Pittsburgh, PA)
Allegheny General Hospital	-80.0033	40.4571	tommydailey	2014	184	4	20	0.000	I'm at Allegheny General Hospital (Pittsburgh, PA)
Allegheny General Hospital	-80.0033	40.4571	rludwicz	2015	31	6	15	0.000	I'm at Allegheny General Hospital in Pittsburgh, PA
Allegheny General Hospital	-80.0033	40.4571	wvmedicgirl	2015	69	2	18	0.000	I'm at Allegheny General Hospital in Pittsburgh, PA
Allegheny General Hospital	-80.0033	40.4571	tommydailey	2014	133	2	1	0.000	I'm at Allegheny General Hospital (Pittsburgh, PA)
Allegheny General Hospital	-80.0033	40.4571	jay6375	2014	221	6	20	0.000	I'm at Allegheny General Hospital in Pittsburgh, PA
Allegheny General Hospital	-80.0033	40.4571	IPhillyBoy2011	2014	108	5	23	0.000	I'm at Allegheny General Hospital (Pittsburgh, PA)
Allegheny General Hospital	-80.0033	40.4571	genericscissors	2014	193	6	22	0.000	I'm at Allegheny General Hospital (Pittsburgh, PA)
Allegheny General Hospital	-80.0033	40.4571	promochrisc	2014	323	3	10	0.000	I'm at Allegheny General Hospital in Pittsburgh, PA
Allegheny General Hospital	-80.0033	40.4571	reactmatt	2014	226	4	1	0.000	I'm at Allegheny General Hospital in Pittsburgh, PA
Allegheny General Hospital	-80.0033	40.4571	reactmatt	2014	309	3	1	0.000	I'm at Allegheny General Hospital in Pittsburgh, PA
Allegheny General Hospital	-80.0033	40.4571	keenerfire	2014	60	6	5	0.000	I'm at Allegheny General Hospital (Pittsburgh, PA)
Allegheny General Hospital	-80.0033	40.4571	WePhelps	2014	71	3	13	0.000	I'm at Allegheny General Hospital (Pittsburgh, PA)
Allegheny General Hospital	-80.0033	40.4571	clarinetchick	2015	135	5	22	0.000	I'm at Allegheny General Hospital in Pittsburgh, PA
Turn 20	-79.9337	40.4342	jordank66	2014	201	0	13	0.000	I'm at Turn 20 - (Pittsburgh, PA)
Rohrich Mazda PGH	-80.0300	40.3975	danpoteste	2014	69	1	22	0.000	I'm at Rohrich Mazda PGH (Pittsburgh, PA)
Rohrich Mazda PGH	-80.0300	40.3975	danpoteste	2014	69	1	22	0.000	I'm at Rohrich Mazda PGH (Pittsburgh, PA)
Nancy Mosser Casting Agency	-79.9656	40.4652	bellalaquatra	2014	29	3	17	0.000	I'm at Nancy Mosser Casting Agency (Pittsburgh, PA)
Nancy Mosser Casting Agency	-79.9656	40.4652	bellalaquatra	2014	29	3	17	0.000	I'm at Nancy Mosser Casting Agency (Pittsburgh, PA)
Nancy Mosser Casting Agency	-79.9656	40.4652	bellalaquatra	2014	29	3	17	0.000	I'm at Nancy Mosser Casting Agency (Pittsburgh, PA)
Peter's Pub	-79.9572	40.4419	sethvargo	2014	81	6	19	0.000	I'm at Peter's Pub (Pittsburgh, PA)
Peter's Pub	-79.9572	40.4419	sethvargo	2014	81	6	19	0.000	I'm at Peter's Pub (Pittsburgh, PA)
Ryan's Auto Glass	-79.9144	40.4935	theonederek	2014	111	1	12	0.000	I'm at Ryan's Auto Glass (Pittsburgh, PA)
Castle Shannon, PA	-80.0223	40.3633	kerryleemay	2014	33	0	22	0.000	I'm at Castle Shannon, PA (Castle Shannon, PA)
Castle Shannon, PA	-80.0223	40.3633	kerryleemay	2014	33	0	22	0.000	I'm at Castle Shannon, PA (Castle Shannon, PA)
Adolfo's	-79.9478	40.4610	unvegan	2015	158	0	1	0.000	I'm at Adolfo's in Pittsburgh, PA
SHE HOUSE	-79.9361	40.4639	gurujonah	2014	202	1	1	0.000	I'm at SHE HOUSE (Pittsburgh, PA)
Panhandle Trail Sunnyside	-80.0951	40.4025	brutalfrogz	2014	102	6	22	0.000	I'm at Panhandle Trail Sunnyside (Rennerdale, PA)
Panhandle Trail Sunnyside	-80.0951	40.4025	brutalfrogz	2014	102	6	22	0.000	I'm at Panhandle Trail Sunnyside (Rennerdale, PA)
Panhandle Trail Sunnyside	-80.0951	40.4025	brutalfrogz	2014	102	6	22	0.000	I'm at Panhandle Trail Sunnyside (Rennerdale, PA)
Kazanda's Cafe	-79.9250	40.4615	IPhillyBoy2011	2014	123	6	12	0.000	I'm at Kazanda's Cafe (Pittsburgh, PA)
Kazanda's Cafe	-79.9250	40.4615	IPhillyBoy2011	2014	120	3	13	0.000	I'm at Kazanda's Cafe (Pittsburgh, PA)
Kazanda's Cafe	-79.9250	40.4615	IPhillyBoy2011	2014	122	5	5	0.000	I'm at Kazanda's Cafe (Pittsburgh, PA)
Kazanda's Cafe	-79.9250	40.4615	IPhillyBoy2011	2014	124	0	17	0.000	I'm at Kazanda's Cafe (Pittsburgh, PA)
Kazanda's Cafe	-79.9250	40.4615	IPhillyBoy2011	2014	127	3	13	0.000	I'm at Kazanda's Cafe (Pittsburgh, PA)
UPMC Presby Helipad	-79.9605	40.4415	amolkold	2015	120	4	18	0.000	I'm at UPMC Presby Helipad in Pittsburgh, PA
Holiday Inn Express &amp; Suites Pittsburgh-South Side	-79.9890	40.4299	M90U	2015	248	6	14	0.197	I'm at Holiday Inn Express &amp; Suites Pittsburgh-South Side - in Pittsburgh, PA
Mister Grooming &amp; Goods	-79.9591	40.4723	OberleyCreative	2015	205	5	22	0.000	I'm at Mister Grooming &amp; Goods in Lawrenceville, PA
Mister Grooming &amp; Goods	-79.9591	40.4723	OberleyCreative	2015	183	4	16	0.000	I'm at Mister Grooming &amp; Goods in Lawrenceville, PA
Mister Grooming &amp; Goods	-79.9591	40.4723	OberleyCreative	2015	246	4	22	0.000	I'm at Mister Grooming &amp; Goods in Lawrenceville, PA
Mister Grooming &amp; Goods	-79.9591	40.4723	OberleyCreative	2015	181	2	22	0.000	I'm at Mister Grooming &amp; Goods in Lawrenceville, PA
Mister Grooming &amp; Goods	-79.9591	40.4723	OberleyCreative	2015	181	2	22	0.000	I'm at Mister Grooming &amp; Goods in Lawrenceville, PA
Persad Center	-79.9410	40.4646	jallen285	2014	45	5	15	0.000	I'm at Persad Center (Pittsburgh, PA)
Persad Center	-79.9410	40.4646	brexx_nirpaw	2014	303	4	17	0.000	I'm at Persad Center in Pittsburgh, PA
Theater	-79.9985	40.4429	ScienceMeSexy	2014	289	4	23	0.000	I'm at Theater in Pittsburgh, PA
Theater	-79.9985	40.4429	Pink_Katillac	2014	26	0	0	0.000	I'm at Theater w/
Theater	-79.9985	40.4429	MissAt0micB0mb	2014	33	0	0	0.000	I'm at Theater (Pittsburgh, PA)
Theater	-79.9985	40.4429	ScienceMeSexy	2014	289	4	23	0.000	I'm at Theater in Pittsburgh, PA
Theater	-79.9985	40.4429	Pink_Katillac	2014	26	0	0	0.000	I'm at Theater w/
Theater	-79.9985	40.4429	MissAt0micB0mb	2014	33	0	0	0.000	I'm at Theater (Pittsburgh, PA)
Theater	-79.9985	40.4429	Pink_Katillac	2014	143	5	23	0.000	I'm at Theater (Pittsburgh, PA)
Theater	-79.9985	40.4429	sooper_whit	2014	127	3	0	0.000	I'm at Theater (Pittsburgh, PA) w/ 2 others
Theater	-79.9985	40.4429	Charizardi	2014	343	2	1	0.000	I'm at Theater in Pittsburgh, PA w/
Theater	-79.9985	40.4429	IPhillyBoy2011	2014	88	6	13	0.000	I'm at Theater (Pittsburgh, PA)
Theater	-79.9985	40.4429	Charizardi	2014	343	2	1	0.000	I'm at Theater in Pittsburgh, PA w/
Theater	-79.9985	40.4429	IPhillyBoy2011	2014	88	6	13	0.000	I'm at Theater (Pittsburgh, PA)
Theater	-80.0048	40.4529	nikki412	2014	214	6	22	0.000	I'm at Theater in Pittsburgh, PA w/
Theater	-80.0048	40.4531	DConMan	2014	116	6	15	0.000	I'm at Theater (Pittsburgh, PA) w/ 3 others
Theater	-80.0048	40.4531	DConMan	2014	116	6	15	0.000	I'm at Theater (Pittsburgh, PA) w/ 3 others
CVS Pharmacy	-79.9991	40.4425	Tillikum_V	2015	190	4	15	0.000	I'm at CVS Pharmacy - in Pittsburgh, PA
CVS Pharmacy	-80.0013	40.4406	JannaMarie16	2014	153	1	16	0.000	I'm at CVS Pharmacy - (Pittsburgh, PA)
CVS Pharmacy	-79.9277	40.4440	joncmu	2014	182	2	16	0.000	I'm at CVS Pharmacy - (Pittsburgh, PA)
CVS Pharmacy	-79.8862	40.4440	DJTMI	2014	43	3	21	0.000	I'm at CVS Pharmacy - (Pittsburgh, PA)
CVS Pharmacy	-80.0013	40.4406	JannaMarie16	2014	153	1	16	0.000	I'm at CVS Pharmacy - (Pittsburgh, PA)
CVS Pharmacy	-79.9991	40.4425	IPhillyBoy2011	2014	132	1	13	0.000	I'm at CVS Pharmacy - (Pittsburgh, PA)
CVS Pharmacy	-80.0013	40.4406	joncmu	2014	172	6	19	0.000	I'm at CVS Pharmacy - (Pittsburgh, PA)
CVS Pharmacy	-80.0013	40.4406	kristianaaaaaa_	2014	99	3	19	0.000	I'm at CVS Pharmacy - (Pittsburgh, PA)
CVS Pharmacy	-80.0013	40.4406	IPhillyBoy2011	2014	132	1	13	0.000	I'm at CVS Pharmacy - (Pittsburgh, PA)
CVS Pharmacy	-80.0013	40.4406	JannaMarie16	2014	153	1	16	0.000	I'm at CVS Pharmacy - (Pittsburgh, PA)
CVS Pharmacy	-79.9277	40.4440	joncmu	2014	182	2	16	0.000	I'm at CVS Pharmacy - (Pittsburgh, PA)
CVS Pharmacy	-79.8862	40.4440	DJTMI	2014	43	3	21	0.000	I'm at CVS Pharmacy - (Pittsburgh, PA)
CVS Pharmacy	-79.8862	40.4440	IPhillyBoy2011	2014	54	0	12	0.000	I'm at CVS Pharmacy - (Pittsburgh, PA)
Captain Morgan Club	-79.9899	40.4399	BeautyandBalor	2015	286	2	22	0.000	I'm at Captain Morgan Club - in Pittsburgh, PA
Giant Eagle Market District	-79.9348	40.4566	be_betterring	2015	25	0	23	0.000	I'm at Giant Eagle Market District in Pittsburgh, PA
Giant Eagle Market District	-79.9348	40.4566	Tdysign	2015	32	0	17	0.000	I'm at Giant Eagle Market District in Pittsburgh, PA
Giant Eagle Market District	-79.9348	40.4566	gurujonah	2015	38	6	0	0.000	I'm at Giant Eagle Market District in Pittsburgh, PA
Giant Eagle Market District	-79.9348	40.4566	be_betterring	2015	39	0	21	0.000	I'm at Giant Eagle Market District in Pittsburgh, PA
Giant Eagle Market District	-79.9350	40.4569	ShelbyT20	2015	73	6	17	0.000	I'm at Giant Eagle Market District in Pittsburgh, PA
Giant Eagle Market District	-79.9350	40.4566	gurujonah	2014	291	6	1	0.000	I'm at Giant Eagle Market District in Pittsburgh, PA
Giant Eagle Market District	-79.9348	40.4567	PghRunner74	2014	32	6	21	0.000	I'm at Giant Eagle Market District (Pittsburgh, PA) w/ 4 others
Giant Eagle Market District	-79.9348	40.4567	gurujonah	2014	66	5	11	0.000	I'm at Giant Eagle Market District (Pittsburgh, PA)
Giant Eagle Market District	-79.9348	40.4567	gurujonah	2014	206	5	23	0.000	I'm at Giant Eagle Market District (Pittsburgh, PA) w/ 2 others
Giant Eagle Market District	-79.9348	40.4567	gurujonah	2014	220	5	23	0.000	I'm at Giant Eagle Market District in Pittsburgh, PA
Giant Eagle Market District	-79.9350	40.4566	gurujonah	2014	273	2	18	0.000	I'm at Giant Eagle Market District in Pittsburgh, PA
Giant Eagle Market District	-79.9350	40.4566	gurujonah	2014	296	4	0	0.000	I'm at Giant Eagle Market District in Pittsburgh, PA
Giant Eagle Market District	-79.9348	40.4567	gurujonah	2014	43	3	0	0.000	I'm at Giant Eagle Market District w/
Giant Eagle Market District	-79.9350	40.4566	gurujonah	2014	341	0	0	0.000	I'm at Giant Eagle Market District in Pittsburgh, PA
Giant Eagle Market District	-79.9348	40.4566	be_betterring	2015	16	5	2	0.000	I'm at Giant Eagle Market District in Pittsburgh, PA
Giant Eagle Market District	-79.9348	40.4567	chriskalfut	2014	33	0	15	0.000	I'm at Giant Eagle Market District (Pittsburgh, PA)
Giant Eagle Market District	-79.9348	40.4567	sparklyporsche	2014	34	1	0	0.000	I'm at Giant Eagle Market District (Pittsburgh, PA) w/ 6 others
Giant Eagle Market District	-79.9348	40.4567	gurujonah	2014	37	4	3	0.000	I'm at Giant Eagle Market District (Pittsburgh, PA)
Giant Eagle Market District	-79.9348	40.4567	J_Anthony_	2014	46	6	3	0.000	I'm at Giant Eagle Market District (Pittsburgh, PA) w/ 3 others
Giant Eagle Market District	-79.9348	40.4567	gurujonah	2014	55	1	4	0.000	I'm at Giant Eagle Market District (Pittsburgh, PA)
Giant Eagle Market District	-79.9348	40.4567	RashanWalker	2014	59	5	22	0.000	I'm at Giant Eagle Market District (Pittsburgh, PA)
Giant Eagle Market District	-79.9348	40.4567	gurujonah	2014	68	0	19	0.000	I'm at Giant Eagle Market District (Pittsburgh, PA)
Giant Eagle Market District	-79.9348	40.4567	gurujonah	2014	72	4	0	0.000	I'm at Giant Eagle Market District (Pittsburgh, PA)
Giant Eagle Market District	-79.9348	40.4567	gurujonah	2014	83	1	2	0.000	I'm at Giant Eagle Market District (Pittsburgh, PA) w/ 2 others
Giant Eagle Market District	-79.9348	40.4567	J_Anthony_	2014	90	1	2	0.000	I'm at Giant Eagle Market District (Pittsburgh, PA) w/ 2 others
Giant Eagle Market District	-79.9348	40.4567	gurujonah	2014	92	3	1	0.000	I'm at Giant Eagle Market District (Pittsburgh, PA) w/ 3 others
Giant Eagle Market District	-79.9348	40.4567	gurujonah	2014	96	0	1	0.000	I'm at Giant Eagle Market District (Pittsburgh, PA)
